keyword|title
勇氣|蔣公看魚、韓公看蟲 網惡搞國小課文「韓國瑜小時候」超酸
課文|蔣公看魚、韓公看蟲 網惡搞國小課文「韓國瑜小時候」超酸
韓公|蔣公看魚、韓公看蟲 網惡搞國小課文「韓國瑜小時候」超酸
國民黨|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
韓國瑜|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
民進黨|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
陳其邁|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
2018大選|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
2018高雄市長|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
族群|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
陳振|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
想贏|韓國瑜「變天」關鍵 民進黨元老：想贏要拚這一塊
立委|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
國民黨|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
林奕華|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
張麗善|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
徐榛蔚|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
中選會|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
遞補|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
陳朝建|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
2018花蓮縣長|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
2018縣市|國民黨：徐榛蔚必須要維持立委職務 才能維護行政中立
蔡英文|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
我們|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
公開|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
臉書|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
國安局|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
彭勝竹|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
詆毀|蔡英文臉書歡迎各種留言 網嘆：你不聽有什麼用？
國民黨|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
高雄|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
韓國瑜|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
陳其邁|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
2018大選|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
2018高雄市長|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
相聲瓦舍|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
馮翊綱|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
鄰居|《相聲瓦舍》挺韓國瑜 變天就遷回高雄「免費讓鄰居看戲100場」
國民黨|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
民進黨|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
柯文哲|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
台北市|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
這樣|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
柯P|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
選總統|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
整個|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
藍綠|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
2018大選|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
2018台北市長|姚文智稱看不出要選總統智商低 柯P：民進黨選情危急全因擾人
高雄|他評韓國瑜「神選舉」 柯文哲硬是被超越了
韓國瑜|他評韓國瑜「神選舉」 柯文哲硬是被超越了
陳其邁|他評韓國瑜「神選舉」 柯文哲硬是被超越了
政見|他評韓國瑜「神選舉」 柯文哲硬是被超越了
批評|他評韓國瑜「神選舉」 柯文哲硬是被超越了
2018大選|他評韓國瑜「神選舉」 柯文哲硬是被超越了
2018高雄市長|他評韓國瑜「神選舉」 柯文哲硬是被超越了
對手|他評韓國瑜「神選舉」 柯文哲硬是被超越了
國民黨|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
韓國瑜|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
民進黨|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
陳其邁|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
比較|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
空氣|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
余天|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
2018大選|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
2018高雄市長|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
停機|余天抱病照忙輔選 嗆韓國瑜「空氣票比較多」
台北市政府|賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
攻擊|賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
賴香伶|賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
同仁|賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
李明彥|賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
勞動局|賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
蔡英文|影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
馬英九|影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
公開|影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
臉書|影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
彭勝竹|影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
詆毀|影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
韓國瑜|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
陳其邁|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
陳菊|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
10年|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
2018大選|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
2018高雄市長|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
趙少康|陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
候選人|銓敘部：公僕上班禁幫候選人臉書按讚
公務員|銓敘部：公僕上班禁幫候選人臉書按讚
公職|銓敘部：公僕上班禁幫候選人臉書按讚
機關|銓敘部：公僕上班禁幫候選人臉書按讚
2018大選|銓敘部：公僕上班禁幫候選人臉書按讚
銓敘部|銓敘部：公僕上班禁幫候選人臉書按讚
行政中立|銓敘部：公僕上班禁幫候選人臉書按讚
公務人員|銓敘部：公僕上班禁幫候選人臉書按讚
國民黨|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
高雄|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
韓國瑜|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
高雄市|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
陳其邁|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
高雄市長|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
候選人|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
陳菊|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
2018大選|無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
吳敦義|是否參選2020總統？ 吳敦義：適當時間會表態
總統|是否參選2020總統？ 吳敦義：適當時間會表態
國民黨|是否參選2020總統？ 吳敦義：適當時間會表態
韓國瑜|是否參選2020總統？ 吳敦義：適當時間會表態
參選|是否參選2020總統？ 吳敦義：適當時間會表態
決定|是否參選2020總統？ 吳敦義：適當時間會表態
參選2020藍綠前哨戰 |是否參選2020總統？ 吳敦義：適當時間會表態
韓國瑜|高雄全台空污最嚴重 韓國瑜：必出重拳改善
經濟|高雄全台空污最嚴重 韓國瑜：必出重拳改善
空污|高雄全台空污最嚴重 韓國瑜：必出重拳改善
局長|高雄全台空污最嚴重 韓國瑜：必出重拳改善
空汙|高雄全台空污最嚴重 韓國瑜：必出重拳改善
環保局長|高雄全台空污最嚴重 韓國瑜：必出重拳改善
重拳|高雄全台空污最嚴重 韓國瑜：必出重拳改善
85大樓|高雄全台空污最嚴重 韓國瑜：必出重拳改善
達到|高雄全台空污最嚴重 韓國瑜：必出重拳改善
立委|選舉經費遭質疑 何志偉：由律師對外解釋
民進黨|選舉經費遭質疑 何志偉：由律師對外解釋
補選|選舉經費遭質疑 何志偉：由律師對外解釋
對於|選舉經費遭質疑 何志偉：由律師對外解釋
何志偉|選舉經費遭質疑 何志偉：由律師對外解釋
選舉經費|選舉經費遭質疑 何志偉：由律師對外解釋
說明|選舉經費遭質疑 何志偉：由律師對外解釋
對外|選舉經費遭質疑 何志偉：由律師對外解釋
參選人|選舉經費遭質疑 何志偉：由律師對外解釋
台美|駐美代表異動？ 高碩泰：未獲訊息無法回應
高碩泰|駐美代表異動？ 高碩泰：未獲訊息無法回應
我們|駐美代表異動？ 高碩泰：未獲訊息無法回應
元旦升旗|駐美代表異動？ 高碩泰：未獲訊息無法回應
經貿|駐美代表異動？ 高碩泰：未獲訊息無法回應
內閣|駐美代表異動？ 高碩泰：未獲訊息無法回應
無法|駐美代表異動？ 高碩泰：未獲訊息無法回應
國防|駐美代表異動？ 高碩泰：未獲訊息無法回應
訊息|駐美代表異動？ 高碩泰：未獲訊息無法回應
駐美代表|駐美代表異動？ 高碩泰：未獲訊息無法回應
蔡英文|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
兩岸|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
柯文哲|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
大陸|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
兩岸一家親|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
非洲豬瘟|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
談話|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
疫情|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
新年談話|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
游梓翔|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
游梓翔2020藍綠前哨戰 |小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
恨意|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
哪來|小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
觀光|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
高雄|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
韓國瑜|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
丁允恭|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
白冰冰|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
代言|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
行銷|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
幫忙|無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
漲幅|權值股走弱 台股早盤跌破9600點
台股|權值股走弱 台股早盤跌破9600點
超過|權值股走弱 台股早盤跌破9600點
今天|權值股走弱 台股早盤跌破9600點
早盤|權值股走弱 台股早盤跌破9600點
指數|權值股走弱 台股早盤跌破9600點
權值股|權值股走弱 台股早盤跌破9600點
PMI|權值股走弱 台股早盤跌破9600點
陳思宇|回應陳思宇 連勝文：有人還停留在2014年
立委|回應陳思宇 連勝文：有人還停留在2014年
補選|回應陳思宇 連勝文：有人還停留在2014年
陳炳甫|回應陳思宇 連勝文：有人還停留在2014年
連勝文|回應陳思宇 連勝文：有人還停留在2014年
選民|回應陳思宇 連勝文：有人還停留在2014年
陳炳|回應陳思宇 連勝文：有人還停留在2014年
才是|回應陳思宇 連勝文：有人還停留在2014年
稅收|傳推「負所得稅」制度？ 政院：尚未定案
蔡英文|傳推「負所得稅」制度？ 政院：尚未定案
負所得稅|傳推「負所得稅」制度？ 政院：尚未定案
民眾|傳推「負所得稅」制度？ 政院：尚未定案
經濟成長|傳推「負所得稅」制度？ 政院：尚未定案
較少|傳推「負所得稅」制度？ 政院：尚未定案
旅遊補助|傳推「負所得稅」制度？ 政院：尚未定案
方案|傳推「負所得稅」制度？ 政院：尚未定案
節能|傳推「負所得稅」制度？ 政院：尚未定案
廠商|貿易戰不確定因素 12月製造業PMI指數史上新低
指數|貿易戰不確定因素 12月製造業PMI指數史上新低
PMI|貿易戰不確定因素 12月製造業PMI指數史上新低
製造業|貿易戰不確定因素 12月製造業PMI指數史上新低
貿易戰|貿易戰不確定因素 12月製造業PMI指數史上新低
不確定性|貿易戰不確定因素 12月製造業PMI指數史上新低
吳敦義|何時宣布選2020？ 吳敦義：適當時間表態
總統|何時宣布選2020？ 吳敦義：適當時間表態
國民黨|何時宣布選2020？ 吳敦義：適當時間表態
周錫瑋|何時宣布選2020？ 吳敦義：適當時間表態
韓國瑜|何時宣布選2020？ 吳敦義：適當時間表態
2020|何時宣布選2020？ 吳敦義：適當時間表態
打麻將|何時宣布選2020？ 吳敦義：適當時間表態
主席|何時宣布選2020？ 吳敦義：適當時間表態
打麻將2020藍綠前哨戰 |何時宣布選2020？ 吳敦義：適當時間表態
蔡英文|韓流讓高雄觀光動起來？他：收割蔡英文政績
觀光|韓流讓高雄觀光動起來？他：收割蔡英文政績
高雄|韓流讓高雄觀光動起來？他：收割蔡英文政績
韓國瑜|韓流讓高雄觀光動起來？他：收割蔡英文政績
旅遊|韓流讓高雄觀光動起來？他：收割蔡英文政績
王浩宇|韓流讓高雄觀光動起來？他：收割蔡英文政績
補助|韓流讓高雄觀光動起來？他：收割蔡英文政績
收割|韓流讓高雄觀光動起來？他：收割蔡英文政績
縣市|韓流讓高雄觀光動起來？他：收割蔡英文政績
