title
保五總統餐廳只能看中天 徐國勇：外包廠商疏漏已要求改善
馬家軍異動！徐巧芯卸任馬英九發言人 蕭旭岑接基金會執行長
邀賴清德回台南休息 最強村姑立看板拱選總統
立院三讀前瞻計畫第2期預算 2275億被砍掉45億
卓榮泰告別賴清德秀閃照 參選黨主席「找回支持者熱情」
報派掌國安會秘書長 林佳龍：想當「立委顧問」
徐國勇關切保五看中天 侯友宜：解決越客脫逃比較務實
中國金光黨詐金門翁250萬落跑 警求助對岸半月無回音
盧秀燕公布第六波人事 要努力孵出巨蛋
藍營打帥哥美女牌！傳蔣萬安、許淑華接文傳會主委
【防非洲豬瘟】立院三讀檢疫物禁郵寄 違者可直接銷毀
【展望2019】賴清德：政院會全力防豬瘟、拚經濟、推動雙語環境
就職第4天送好康 黃偉哲明年5月前凍漲房屋稅
【跨時空打臉】蘇貞昌9月曾說選後不會入閣 「我都組閣過了」
蔣乃辛不再選立委 林奕華表態接棒參選
張景森稱越客脫團「吃燒餅哪有不掉芝麻」 賴清德：講法不恰當
這個字最重要！​王金平寫春聯 今年多了寫8個字
「執政的列車不會停留」 卓榮泰今請辭行政院秘書長
【流感疫苗又出包】藍委：賴清德急著走 行政團隊如同空轉
【蘋果人物2】幽默參戰社會議題 四叉貓反骨血液來自母親
2019年42項重大新制上路 基本工資22K漲至23K
林佳龍、陳其邁有工作了？ 傳分任國安會、行政院秘書長
備戰2020！朱立倫已找好競選辦公室 年後開始衝刺
十二月二十八日各報頭條搶先報
柯文哲若選2020 國民黨老神在在：柯Ｐ能耐被過度吹捧
蘇貞昌若回鍋接閣揆 和小英溝通是關鍵(動畫)
蘇貞昌再傳將接閣揆 女兒蘇巧慧堅稱：賴清德是唯一最好人選
柯文哲、韓國瑜等六都市長 今首度共同出席行政院會
北高行裁定停止追徵國民黨11億 黨產會提抗告
蘇貞昌、陳其邁傳接正副閣揆 藍委譏：落選人內閣
《都更條例》明拚三讀 「排黑條款」留待院會表決
【立委選區】行政立法兩院達共識 高屏各減一席、台南新竹各增一席
【即時民調】四成六網友認為蘇貞昌不適合接棒閣揆
柯文哲若選2020 民進黨憂：勢必衝擊蔡英文
151名越南客脫團落跑挨批 張景森：吃燒餅哪有不掉芝麻
韓國瑜首赴行政院會求金援 依紅黃綠燈列清單
「助理索賄、老闆坐牢」 高志鵬入監前記者會：提非常上訴捍衛清白
馬英九悼江丙坤：簽18項協議 為兩岸付出貢獻史上少有
藍委世代交替第一槍 蔣乃辛宣布：不再參選立委
阿兵哥遭惡整烈火上身 國防部向監院供稱上月送檢偵辦
國民黨盼李乾龍補選三重立委 「不選就吐出人來」
「大安區我準備好了！」 范雲宣布2020再選立委
賴峰偉就職日拋爭議話題 縣府今急滅火澄清
吳音寧、葉俊榮之後 唐湘龍：下個遭斬的是他
幸福住宅工程鬧糾紛 停工1週明協調
監院爆管中閔中研院任職期間 疑違法兼課兼職
蘇貞昌若接閣揆 游盈隆讚：會是一劑猛藥
傳蘇貞昌接閣揆 侯友宜：盼給新北公平正義的對待
元旦連假幫找立委「喬車票」挨批 屏東市代：我聽說的
賴清德拍板：2020全面換發數位身分識別證
就職才3天 彰化2新科議員遭提當選無效之訴
傳1月中內閣總辭 行政院重申：賴揆會在該離開時離開
​名模議員婚變！鍾沛君承認「現在單身」
新北市立委補選 民進黨不排除徵召余天
小確幸！元旦連假國道0至10時免收費 賴揆指示加強宣導
 【獨家】新北立委補選 時代力量也要推人搶
韓國瑜提捷運黃線？ 行政院反駁：是國發會陳美伶提及
韓國瑜睡市場變聖人 網友嘆吳音寧睡市場被狂黑  
六都市長參與行政院會爭取預算 賴清德：政策都會延續
雲林禁廚餘養豬 賴清德打臉：尚不宜全面禁止
侯友宜赴行政院會 參考蘇貞昌政見爭取兒童樂園
要當行政院副院長？ 林佳龍：「沒聽聞」
魏明谷變「谷哥」fb直播 偕罹癌阿爸開講
陸資買房早已開放 陳明通酸韓國瑜：新市長應多了解兩岸事務
拆除管中閔案炸彈 葉俊榮犧牲自己幫府院止血（動畫）
傳接行政院副院長 陳其邁幕僚：捕風捉影
高志鵬解職！三重立委補選 余天拱李亞萍
市長上班第一天心裡話 韓國瑜「工時有點長」 
柯P若參選2020 《聯合報》民調「大勝藍綠」
十二月廿七日各報頭條搶先報
超溫馨der～海軍邀中職球星拍公益桌曆 善心助弱勢
【人物側寫】傳回鍋閣揆 衝衝衝能否衝出民進黨困局受矚目
留不住賴清德 蘇貞昌最快下月中接閣揆
【高志鵬人物】曾是李婉鈺男友 問政獲ISO肯定卻涉貪慘失立委
高志鵬關說收50萬判4年半定讞 喪失立委身分
高志鵬遭判刑定讞 民進黨立案討論是否開除黨籍
游盈隆澄清沒指保皇黨 卓榮泰：不要撕標籤後又當箭靶
【最即時專題4】郝龍斌基隆曖昧窩曝光 千萬好房環境清幽、保全森嚴
才以最高票連任 屏縣議員蔣月惠宣布參選立委
「高雄現在沒有錢」 韓國瑜行政院會爭取300億補助不縮水
台南市議長戰翻盤 賴清德首見郭信良握手沒交談
葉俊榮放行管中閔任台大校長 蔡英文打破沉默回應了
蔡碧仲回鍋法務部政次 不忘再提徐榛蔚涉貪
平原議員宣誓就職無效 南市議會：補簽名即可
總預算拚三讀 民進黨立院黨團擬1月加開臨時會
​余莓莓嗆蔡英文：我不認為國民黨會放過妳！
六都市長大集合！ 韓國瑜等新科市長明全數參加行政院會 
盧秀燕公布1人公司海水採礦MOU  卓冠廷打臉：與上網公告有何不同
賴清德內閣6閣員從缺 黃國昌：軍心渙散！比看守還糟糕
「我們不重視家庭背景」 連勝文：持續培養願努力的年輕人
【最即時專題10】郝龍斌遭爆緋聞 臭臉怒回：拜託、游淑慧像我女兒！
【最即時專題11】游淑慧大學畢業就進郝辦 20年情誼如家人
楊秋興找到工作了 任韓國瑜兩岸小組副召集人
審預算互嗆！柯建銘盼「說話小聲點」 黃國昌反罵：你是流氓嗎？
2020爭大位？王金平笑說：相公不是我 選不選看因緣
​「最強村姑」帶鋤頭上館長直播 辣嗆：老政客退位
高志鵬判刑定讞失立委身份 中選會明年1月定補選日期
高志鵬貪污案定讞 藍綠布局三重區立委補選
正副議長選舉13人跑票 民進黨明年1/3祭黨紀
黨職併公職溢領2036萬退休金 連戰等8高官遭催討
152名越南觀光客來台後失聯 移民署：已掌握名單全面清查
管中閔再爆疑違法兼職寫專欄 監院不排除彈劾
韓國瑜穿回藍襯衫辦公 談城市稅不在觀光脆弱時開徵
民進黨團要求重編新年度預算 韓國瑜：誠懇溝通盼繼續審查
首場縣務會議遲到24分鐘 林姿妙：在接待外賓
【最即時專題8】郝龍斌看中高檔社區清幽 當年入厝與太太煮湯圓分享喜悅
指黃國昌岳父在中國投資蓋廠 《中時》判賠50萬需道歉
邁入不惑之年！蔣萬安今天40歲生日 願望讓人好害羞
​翁章梁補助老人裝假牙政見 明年4月可望兌現
葉俊榮不甩賴清德簡訊丟官 王金平致電安慰
【最即時專題12】郝龍斌與游淑慧傳曖昧情 友人：曾提醒注意互動
吳敦義出招 邀15位縣市長討論兩岸城市交流
募款能力比一比！柯文哲選市長收1.4億 丁守中選立委收5千萬
【最即時專題2】遭拍與郝龍斌共處 游淑慧：無不可告人之事影射讓人不舒服
朱立倫宣布選總統 換柱等三大難關待考驗（動畫）
潛艦國造再傳好消息！海軍：輸出許可均已獲得
【最即時專題9】郝龍斌、高閬仙結縭40年 班對變夫妻鶼鰈情深
【身家起底】管中閔房貸上千萬 夫妻倆存款僅約百萬
馬祖33人賄選遭起訴 兩當選人遭提訴當選無效
吳淑珍舊傷復發 看護陪同驅車就醫
爭民進黨主席 游盈隆訪扁批卓榮泰強勢
王定宇爆：經濟部降低鷹架防鏽標準 工人安全堪慮
NOW 跨年／義大世界3D藝術跨年煙火秀 全台最長999秒
跨年夜心酸倒數 護理師偷閒趴窗邊等煙火惹哭網友
NOW跨年／泌尿道狂感染？小心你可能採中「地雷食物」
天候不佳 台北捷運跨年載了250萬人 比去年少10萬
從函館山纜車到五稜郭星城 函館百萬夜景全覽
讓你聽見不一樣的聖誕節 葡萄王生技獨家贊助世展會
冬至到了！湯圓吃哪種 「客家鹹湯圓」呼聲意外高
台東跨年迎曙光 台東好玩卡一起「嗶東」
離台灣最近的西班牙海島風情！台灣虎航新南向菲律賓宿霧
賴揆別離開！游錫堃：現在走對台灣、民進黨和你都不好
史上最強慰留團 水牛伯游錫堃也講話了！
白冰冰代言高雄挨酸「質感摧毀」 高市府怒：菁英傲慢！
父女情深！韓冰掏存款+貸款替爸買車 卻因「這事」冷戰
高市前新聞局長PO文批代言 白冰冰反擊：你比酸民更扯
李俊毅退選台南並呼籲：不是只有這兩個人可以選
選不選2020？吳敦義：現在還沒做決定
軍武》台灣漁船翻覆13人待救 國軍出動S-70C救援
黨內亂放消息賴揆氣到想走？林濁水：小英活在杯弓蛇影中
吳敦義調整選後人事 周錫瑋將出任副主席
王浩宇批韓國瑜收割政績 高市府：請不要在桃園隔空發文
說出台灣人民心聲！游淑慧提「4個必須」轟蔡英文
蔡英文提兩岸交流的四必須 孫大千：大小姐的天真爛漫？
看不起年輕人？辜寬敏被挖「黑歷史」遭封：最不要臉冠軍
高雄元旦升旗空拍超壯觀 網友嘆：以前真的是邊緣城
夢時代跨年80萬人次遭虧「膨風」 高市府這麼說
創紀錄！屏東30當選人涉賄選 檢方提當選無效之訴
面試候選人 陳思宇1月2日與您的午餐約會
「反KMT=投DPP？想得美」 林淑芬分享5年前舊文被讚先知
「元旦寶寶」王世堅PO文謝祝福 網友笑：難怪有扶龍格
軍武》沱江艦發射雄三飛彈 海軍元旦影片首曝光
2020再見？小英拋「4必須3防護」遭批：搞不清楚人民要的
台灣關係法生效40周年 川普再通過友台法案
蔡英文嗆「哪來兩岸一家親」網友：早這樣就不會輸那麼慘
2020若再扯兩岸交流後腿…張善政曝民進黨將「這下場」
「韓流」帶動高雄觀光？王浩宇：韓國瑜收割蔡政府政績
蔡英文批豬瘟不合作哪來兩岸一家親？柯文哲：這沒矛盾啊
蔡英文新年談話 洪孟楷批：不知反省九合一敗選
公開籲賴清德留任　游錫堃：請留下來為台灣勇敢承擔
減半目標提前達成！2018年空氣品質紅害次數減少比率　台中市奪冠
「當選靠館長、跨年靠阿妹」他指柯文哲人氣雖領先、但團隊水準慘
風評：2019「討厭民進黨」的進階詞─「討厭蔡英文」
公孫策專欄：假新聞2019  
劉昌坪專欄：回歸法制，別讓「管案」繼續造成社會對立
陳立誠觀點：要留賴清德？吳政忠先走人！
呂紹煒專欄：「復仇者聯盟2」演什麼─要錢要權之外還有……
觀點投書：當執政者「看不起」人民是「魯蛇」
觀點投書：「一中各表」糟蹋「九二共識」，國民黨糟蹋「一中各表」
回應蔡總統元旦提「四個必須」  高雄市政府回應：以人民福祉為優先
5名議員、3名鄉鎮長、16名鄉鎮代表、6名村里長……屏東地檢署一口氣起訴30人當選無效！
非洲豬瘟議題政治化》兩岸一家親？中國矢口否認隱瞞疫情，台灣難忘口蹄疫噩夢陰影
國民黨「世代交替」之亂》洪孟楷反擊吳育昇：原班人馬重新參選是忽視選民需求
元旦升旗國歌大聲唱！盧秀燕許3願望重申整治空汙決心
2020大選挺蔡英文或賴清德？卓榮泰：找最強的人才能贏
「國民黨不會大贏！」羅智強點名關鍵的兩個人……
「權力系統待久了，不知自己和人民感受不同」羅文嘉談蔡英文：最近對她的領導表現打問號
首次以市長身分主持元旦升旗  侯友宜談朱立倫：他下一個目標到總統府升旗
洪孟楷宣布投入新北立委選舉  將強碰前立委吳育昇
國民黨2020誰胡牌？王金平：上桌的每個人都想
「都是位居南方的移民城市」韓國瑜想在高雄複製「深圳模式」，行得通嗎？
謝和弦喊「我是台灣人」秒被廣告？轉播單位說話了
鄭文燦元旦升旗許5願　盼民進黨檢討改革「人民感受最重要」
痛批葉俊榮「叛將死間」 學者連署籲政府撤銷聘任管中閔
台南統籌分配稅款六都吊車尾　黃偉哲：向中央力爭
蔡英文、柯文哲誰贏？林濁水分析日本答案是...
受CSIS邀請參訪美國智庫？柯文哲：典型假新聞
蔡總統穿座機隊夾克出席元旦升旗 全程唱國歌
黨部升旗尬場蔡英文！吳敦義發表4個期待高喊「重返執政」
公投亂象惹民怨　朝野立委紛紛提案：明定「全國公投日」、人權不得公投
穿國旗裝府前參加升旗典禮  朱立倫：期待國家能更好，大家賺更多錢
葛來儀否認邀柯文哲訪美 批柯幕僚營造CSIS支持選總統印象
王明鉅觀點：權力的傲慢，才是錯誤的源頭
包可小華專欄：誰來當教育部長？
陳朝平觀點：掌聲應該屬於陳維昭
觀點投書：國民黨要有大戰略，不要搞小動作
觀點投書：余莓莓們的憤怒和眼淚
林靖宇觀點：政黨輪替也難以遏止貪腐現象的頻發
觀點投書：打開富裕的基因，從高雄開始
觀點投書：歹戲拖棚的內閣總辭
十萬人一起跨年倒數  柯文哲：要讓台北成為一生必遊的亞洲城市
駁劉結一「北京主導說」　陸委會：兩岸發展從不是單方決斷
台南旅客銳減30萬人次　黃偉哲喊話：希望和高雄合作
北市府員工抱怨  LINE過度干擾、天天睡不飽
北市立委補選》陳思宇跨年日選舉行程「跑好跑滿」　拉全家一起親打電話拜票
「2018是奇怪的一年」　吳音寧：惡意攻擊都會寫入書中，記載到歷史
詹雅雯跨年合體韓國瑜破局　白冰冰救火嘆「酬勞不如人意」
談「從六福總裁身上學到的事」　馬英九：我總統任內台灣觀光「奇蹟式成長」
台大選校長「不能說的秘密」？林濁水爆管中閔出線原因：一點都不眾望所歸
國民黨文傳會「離職潮」　代主委：選後黨籍席次增，多數被挖角
台南市議長選舉變局前  郭信良曾致電蔡英文：新潮流這樣對我，妳怎能不說話！
